Iteración 505: Mejor evaluación: 880, Peor evaluación: 370, Promedio evaluación: 758.6715363993571, Diversidad Hamming: 2.2823529411764705, Diversidad Euclidiana: 1.4165767703134322
Iteración 506: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 766.7867485918355, Diversidad Hamming: 2.1301960784313727, Diversidad Euclidiana: 1.3500551192658907
Iteración 507: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 782.6090605704276, Diversidad Hamming: 1.7788235294117647, Diversidad Euclidiana: 1.185880527009642
Iteración 508: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 768.5594322459981, Diversidad Hamming: 1.9137254901960785, Diversidad Euclidiana: 1.2569514731850993
Iteración 509: Mejor evaluación: 880, Peor evaluación: 290, Promedio evaluación: 767.3189318092736, Diversidad Hamming: 2.3827450980392157, Diversidad Euclidiana: 1.4533821602897177
Iteración 510: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 771.8947600222839, Diversidad Hamming: 2.084705882352941, Diversidad Euclidiana: 1.3419774650427319
Iteración 511: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 774.9669878542792, Diversidad Hamming: 2.172549019607843, Diversidad Euclidiana: 1.3754539554686882
Iteración 512: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 777.287415495767, Diversidad Hamming: 1.891764705882353, Diversidad Euclidiana: 1.256918163363153
Iteración 513: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 763.3495901008247, Diversidad Hamming: 2.3811764705882354, Diversidad Euclidiana: 1.4308841879922418
Iteración 514: Mejor evaluación: 880, Peor evaluación: 520, Promedio evaluación: 761.0865597562947, Diversidad Hamming: 2.418823529411765, Diversidad Euclidiana: 1.454280673697856
Iteración 515: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 752.2099465448141, Diversidad Hamming: 2.343529411764706, Diversidad Euclidiana: 1.4369482355676215
Iteración 516: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 753.2618360175052, Diversidad Hamming: 2.6149019607843136, Diversidad Euclidiana: 1.547362531234642
Iteración 517: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 750.6505258518898, Diversidad Hamming: 2.550588235294118, Diversidad Euclidiana: 1.5023101231874254
Iteración 518: Mejor evaluación: 880, Peor evaluación: 550, Promedio evaluación: 778.6585962592783, Diversidad Hamming: 1.5968627450980393, Diversidad Euclidiana: 1.1343096267399533
Iteración 519: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 783.3489059727764, Diversidad Hamming: 2.0094117647058822, Diversidad Euclidiana: 1.3329293498630705
Iteración 520: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 768.1450412216823, Diversidad Hamming: 2.2227450980392156, Diversidad Euclidiana: 1.3820693351402071
Iteración 521: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 766.7195794343705, Diversidad Hamming: 2.2149019607843137, Diversidad Euclidiana: 1.3836079387344133
Iteración 522: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 771.9872406975774, Diversidad Hamming: 2.0313725490196077, Diversidad Euclidiana: 1.3123779730030838
Iteración 523: Mejor evaluación: 880, Peor evaluación: 520, Promedio evaluación: 772.4642085840828, Diversidad Hamming: 2.059607843137255, Diversidad Euclidiana: 1.3150800762162003
Iteración 524: Mejor evaluación: 880, Peor evaluación: 520, Promedio evaluación: 787.2124964489042, Diversidad Hamming: 1.7898039215686274, Diversidad Euclidiana: 1.2173559835882948
Iteración 525: Mejor evaluación: 880, Peor evaluación: 520, Promedio evaluación: 781.3513462636678, Diversidad Hamming: 2.116078431372549, Diversidad Euclidiana: 1.356885913511758
Iteración 526: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 761.8521437200692, Diversidad Hamming: 2.647843137254902, Diversidad Euclidiana: 1.5510065504791568
Iteración 527: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 752.494699311015, Diversidad Hamming: 2.6101960784313727, Diversidad Euclidiana: 1.5434786292517417
Iteración 528: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 738.5022516162918, Diversidad Hamming: 2.7498039215686276, Diversidad Euclidiana: 1.5983688074017073
Iteración 529: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 750.72171404344, Diversidad Hamming: 2.340392156862745, Diversidad Euclidiana: 1.458750809256898
Iteración 530: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 755.2628178060337, Diversidad Hamming: 2.498823529411765, Diversidad Euclidiana: 1.5136241846282414
Iteración 531: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 763.7098402755659, Diversidad Hamming: 2.3858823529411763, Diversidad Euclidiana: 1.4694718716060045
Iteración 532: Mejor evaluación: 880, Peor evaluación: 310, Promedio evaluación: 755.8745279809202, Diversidad Hamming: 2.508235294117647, Diversidad Euclidiana: 1.5190659776693807
Iteración 533: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 759.1137345786954, Diversidad Hamming: 2.3498039215686273, Diversidad Euclidiana: 1.438305469498569
Iteración 534: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 749.2627496422888, Diversidad Hamming: 2.4768627450980394, Diversidad Euclidiana: 1.5037893934518773
Iteración 535: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 754.3372571740856, Diversidad Hamming: 2.3498039215686273, Diversidad Euclidiana: 1.4501466623753836
Iteración 536: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 750.3058834890036, Diversidad Hamming: 2.454901960784314, Diversidad Euclidiana: 1.4903115388258796
Iteración 537: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 752.6039221366586, Diversidad Hamming: 2.4062745098039215, Diversidad Euclidiana: 1.4772870873384378
Iteración 538: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 743.1647061663685, Diversidad Hamming: 2.5898039215686275, Diversidad Euclidiana: 1.5348295431339694
Iteración 539: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 751.2882354361254, Diversidad Hamming: 2.1819607843137256, Diversidad Euclidiana: 1.381445464369854
Iteración 540: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 743.977451051396, Diversidad Hamming: 2.149019607843137, Diversidad Euclidiana: 1.3426289271437242
Iteración 541: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 749.4397059178548, Diversidad Hamming: 2.2180392156862747, Diversidad Euclidiana: 1.401751355482908
Iteración 542: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 749.229656880496, Diversidad Hamming: 2.506666666666667, Diversidad Euclidiana: 1.5214776112501187
Iteración 543: Mejor evaluación: 880, Peor evaluación: 520, Promedio evaluación: 769.9089460873068, Diversidad Hamming: 2.064313725490196, Diversidad Euclidiana: 1.335398281580007
Iteración 544: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 764.5623161809083, Diversidad Hamming: 2.374901960784314, Diversidad Euclidiana: 1.4704151633668834
Iteración 545: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 750.6144914237875, Diversidad Hamming: 2.652549019607843, Diversidad Euclidiana: 1.5483166951927245
Iteración 546: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 761.8758731628741, Diversidad Hamming: 1.9058823529411764, Diversidad Euclidiana: 1.263745381517265
Iteración 547: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 772.1144071696724, Diversidad Hamming: 1.9654901960784315, Diversidad Euclidiana: 1.2842820176700371
Iteración 548: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 752.1356349573853, Diversidad Hamming: 2.403137254901961, Diversidad Euclidiana: 1.4682154854258724
Iteración 549: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 737.636444929673, Diversidad Hamming: 2.7701960784313724, Diversidad Euclidiana: 1.5734851804169836
Iteración 550: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 744.3084185432679, Diversidad Hamming: 2.5176470588235293, Diversidad Euclidiana: 1.5194425014420303
Iteración 551: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 730.7816602520261, Diversidad Hamming: 2.8376470588235296, Diversidad Euclidiana: 1.6272510177340134
Iteración 552: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 732.0574967926798, Diversidad Hamming: 2.8376470588235296, Diversidad Euclidiana: 1.617724120392064
Iteración 553: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 730.5385523179085, Diversidad Hamming: 2.9662745098039216, Diversidad Euclidiana: 1.6626408659896201
Iteración 554: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 730.9555506687582, Diversidad Hamming: 2.804705882352941, Diversidad Euclidiana: 1.6074171783601297
Iteración 555: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 746.6542459226143, Diversidad Hamming: 2.332549019607843, Diversidad Euclidiana: 1.4535656887040795
Iteración 556: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 743.1310445299346, Diversidad Hamming: 2.6227450980392155, Diversidad Euclidiana: 1.5254336502912638
Iteración 557: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 746.467483049281, Diversidad Hamming: 2.43921568627451, Diversidad Euclidiana: 1.4796463002605924
Iteración 558: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 765.2925650540523, Diversidad Hamming: 2.072156862745098, Diversidad Euclidiana: 1.3288693976762647
Iteración 559: Mejor evaluación: 880, Peor evaluación: 630, Promedio evaluación: 787.3521648799673, Diversidad Hamming: 1.6329411764705883, Diversidad Euclidiana: 1.1355638509989743
Iteración 560: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 786.6172589105719, Diversidad Hamming: 1.747450980392157, Diversidad Euclidiana: 1.1485620399554344
Iteración 561: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 795.0733353376388, Diversidad Hamming: 1.6094117647058823, Diversidad Euclidiana: 1.1435289902555512
Iteración 562: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 789.3013735511723, Diversidad Hamming: 1.8509803921568628, Diversidad Euclidiana: 1.2234966867430237
Iteración 563: Mejor evaluación: 880, Peor evaluación: 360, Promedio evaluación: 778.7683338344098, Diversidad Hamming: 1.904313725490196, Diversidad Euclidiana: 1.244204543622596
Iteración 564: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 772.2273041721069, Diversidad Hamming: 2.123921568627451, Diversidad Euclidiana: 1.3316724328279874
Iteración 565: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 767.5842403213476, Diversidad Hamming: 2.28078431372549, Diversidad Euclidiana: 1.435497867345092
Iteración 566: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 765.5568260430267, Diversidad Hamming: 2.418823529411765, Diversidad Euclidiana: 1.4819956210062375
Iteración 567: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 755.4254718450427, Diversidad Hamming: 2.5270588235294116, Diversidad Euclidiana: 1.5242666830409934
Iteración 568: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 750.9480300401684, Diversidad Hamming: 2.6227450980392155, Diversidad Euclidiana: 1.5390562754190957
Iteración 569: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 769.3955836475352, Diversidad Hamming: 1.8211764705882354, Diversidad Euclidiana: 1.2004430717675625
Iteración 570: Mejor evaluación: 880, Peor evaluación: 370, Promedio evaluación: 766.1683800590617, Diversidad Hamming: 2.2054901960784314, Diversidad Euclidiana: 1.379287936670315
Iteración 571: Mejor evaluación: 880, Peor evaluación: 560, Promedio evaluación: 776.4175233628641, Diversidad Hamming: 1.9607843137254901, Diversidad Euclidiana: 1.2870761119114178
Iteración 572: Mejor evaluación: 880, Peor evaluación: 560, Promedio evaluación: 776.2479773677067, Diversidad Hamming: 1.9937254901960784, Diversidad Euclidiana: 1.3055025186480733
Iteración 573: Mejor evaluación: 880, Peor evaluación: 340, Promedio evaluación: 775.2808514289513, Diversidad Hamming: 1.9607843137254901, Diversidad Euclidiana: 1.2585360932109084
Iteración 574: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 776.5619943419267, Diversidad Hamming: 1.9858823529411764, Diversidad Euclidiana: 1.3247859904023633
Iteración 575: Mejor evaluación: 880, Peor evaluación: 370, Promedio evaluación: 764.94766383763, Diversidad Hamming: 2.4047058823529412, Diversidad Euclidiana: 1.4784847776510524
Iteración 576: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 761.8855966246974, Diversidad Hamming: 2.443921568627451, Diversidad Euclidiana: 1.4811723478910168
Iteración 577: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 753.0016218417604, Diversidad Hamming: 2.5286274509803923, Diversidad Euclidiana: 1.5103781833648182
Iteración 578: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 744.0498305287233, Diversidad Hamming: 2.787450980392157, Diversidad Euclidiana: 1.6088884973088327
Iteración 579: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 747.7111897741656, Diversidad Hamming: 2.6258823529411766, Diversidad Euclidiana: 1.5515489063931693
Iteración 580: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 740.9144184164945, Diversidad Hamming: 2.635294117647059, Diversidad Euclidiana: 1.5610732980372282
Iteración 581: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 735.359169992561, Diversidad Hamming: 2.665098039215686, Diversidad Euclidiana: 1.5652080690966264
Iteración 582: Mejor evaluación: 880, Peor evaluación: 370, Promedio evaluación: 740.0325261727511, Diversidad Hamming: 2.472156862745098, Diversidad Euclidiana: 1.4969332384616179
Iteración 583: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 737.4672434785324, Diversidad Hamming: 2.6149019607843136, Diversidad Euclidiana: 1.5534192721495017
Iteración 584: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 745.3022491902466, Diversidad Hamming: 2.5270588235294116, Diversidad Euclidiana: 1.5222514055106282
Iteración 585: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 754.0236736147311, Diversidad Hamming: 2.5207843137254904, Diversidad Euclidiana: 1.515487734997067
Iteración 586: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 758.2863466112872, Diversidad Hamming: 2.4156862745098038, Diversidad Euclidiana: 1.4735080700433922
Iteración 587: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 769.2412125213299, Diversidad Hamming: 2.139607843137255, Diversidad Euclidiana: 1.3516500990321723
Iteración 588: Mejor evaluación: 880, Peor evaluación: 350, Promedio evaluación: 759.8166846920375, Diversidad Hamming: 2.5129411764705885, Diversidad Euclidiana: 1.5041380134728155
Iteración 589: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 758.4377541107247, Diversidad Hamming: 2.5976470588235294, Diversidad Euclidiana: 1.5313821655673827
Iteración 590: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 764.2188770553623, Diversidad Hamming: 2.172549019607843, Diversidad Euclidiana: 1.3939385862370948
Iteración 591: Mejor evaluación: 880, Peor evaluación: 520, Promedio evaluación: 740.5408110767007, Diversidad Hamming: 3.0792156862745097, Diversidad Euclidiana: 1.7024553516665502
Iteración 592: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 736.4468761265857, Diversidad Hamming: 2.898823529411765, Diversidad Euclidiana: 1.6347352333747625
Iteración 593: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 744.694026298587, Diversidad Hamming: 2.2854901960784315, Diversidad Euclidiana: 1.4294199049107152
Iteración 594: Mejor evaluación: 880, Peor evaluación: 550, Promedio evaluación: 763.5234837375287, Diversidad Hamming: 1.9325490196078432, Diversidad Euclidiana: 1.3036740463697911
Iteración 595: Mejor evaluación: 880, Peor evaluación: 180, Promedio evaluación: 764.3107614766075, Diversidad Hamming: 2.291764705882353, Diversidad Euclidiana: 1.3878439607039097
Iteración 596: Mejor evaluación: 880, Peor evaluación: 580, Promedio evaluación: 780.5867532873233, Diversidad Hamming: 1.8854901960784314, Diversidad Euclidiana: 1.2784639506751725
Iteración 597: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 766.3718080162107, Diversidad Hamming: 2.3874509803921566, Diversidad Euclidiana: 1.4319076443825436
Iteración 598: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 761.8133549884975, Diversidad Hamming: 2.1945098039215685, Diversidad Euclidiana: 1.37777873467391
Iteración 599: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 766.2007951413076, Diversidad Hamming: 1.8933333333333333, Diversidad Euclidiana: 1.2692971055235251
Iteración 600: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 758.9827505118303, Diversidad Hamming: 2.136470588235294, Diversidad Euclidiana: 1.3536124024327627
Iteración 601: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 755.177649765719, Diversidad Hamming: 2.3388235294117647, Diversidad Euclidiana: 1.4369659555494192
Iteración 602: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 763.8633346867811, Diversidad Hamming: 2.103529411764706, Diversidad Euclidiana: 1.3584120065202767
Iteración 603: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 753.3042163629984, Diversidad Hamming: 2.498823529411765, Diversidad Euclidiana: 1.4952408475116545
Iteración 604: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 754.6913238677737, Diversidad Hamming: 2.392156862745098, Diversidad Euclidiana: 1.4458846828353142
Iteración 605: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 763.9142893848673, Diversidad Hamming: 2.155294117647059, Diversidad Euclidiana: 1.3698967585165296
Iteración 606: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 780.7806741041984, Diversidad Hamming: 1.8666666666666667, Diversidad Euclidiana: 1.218411818627931
Iteración 607: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 786.2726899932757, Diversidad Hamming: 1.6188235294117648, Diversidad Euclidiana: 1.1318957635500666
Iteración 608: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 788.7245802907555, Diversidad Hamming: 1.7427450980392156, Diversidad Euclidiana: 1.1975038369843893
Iteración 609: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 777.695623478711, Diversidad Hamming: 1.9843137254901961, Diversidad Euclidiana: 1.3003340309979927
Iteración 610: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 780.2203607589634, Diversidad Hamming: 1.9105882352941177, Diversidad Euclidiana: 1.2901872216970487
Iteración 611: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 771.7768470461483, Diversidad Hamming: 2.1709803921568627, Diversidad Euclidiana: 1.370799517778981
Iteración 612: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 769.5158745034663, Diversidad Hamming: 2.3419607843137253, Diversidad Euclidiana: 1.4390030692287705
Iteración 613: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 758.9736235262429, Diversidad Hamming: 2.5552941176470587, Diversidad Euclidiana: 1.533549263367388
Iteración 614: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 744.1926941160626, Diversidad Hamming: 2.872156862745098, Diversidad Euclidiana: 1.6426135601227183
Iteración 615: Mejor evaluación: 830, Peor evaluación: 400, Promedio evaluación: 721.5081117639137, Diversidad Hamming: 3.112156862745098, Diversidad Euclidiana: 1.7101103836108358
Iteración 616: Mejor evaluación: 880, Peor evaluación: 320, Promedio evaluación: 714.3815068623489, Diversidad Hamming: 2.9411764705882355, Diversidad Euclidiana: 1.6532384645796112
Iteración 617: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 712.8770279409785, Diversidad Hamming: 3.0164705882352942, Diversidad Euclidiana: 1.676662985810019
Iteración 618: Mejor evaluación: 880, Peor evaluación: 460, Promedio evaluación: 722.2228276959795, Diversidad Hamming: 2.7937254901960786, Diversidad Euclidiana: 1.612276137576363
Iteración 619: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 739.9349432597544, Diversidad Hamming: 2.5192156862745096, Diversidad Euclidiana: 1.506524226463411
Iteración 620: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 768.0066873161518, Diversidad Hamming: 1.8541176470588234, Diversidad Euclidiana: 1.2373988470511637
Iteración 621: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 774.1013828737622, Diversidad Hamming: 1.8572549019607842, Diversidad Euclidiana: 1.2476884793890457
Iteración 622: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 781.5604953584498, Diversidad Hamming: 1.8494117647058823, Diversidad Euclidiana: 1.2215293201430932
Iteración 623: Mejor evaluación: 880, Peor evaluación: 410, Promedio evaluación: 777.937110424323, Diversidad Hamming: 2.043921568627451, Diversidad Euclidiana: 1.3209838560670732
Iteración 624: Mejor evaluación: 880, Peor evaluación: 320, Promedio evaluación: 771.0273787415733, Diversidad Hamming: 2.340392156862745, Diversidad Euclidiana: 1.4504103736872442
Iteración 625: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 764.6313364296102, Diversidad Hamming: 2.635294117647059, Diversidad Euclidiana: 1.5500509729008902
Iteración 626: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 763.5901780187266, Diversidad Hamming: 2.3466666666666667, Diversidad Euclidiana: 1.4510731971725692
Iteración 627: Mejor evaluación: 880, Peor evaluación: 400, Promedio evaluación: 767.4813635191672, Diversidad Hamming: 2.152156862745098, Diversidad Euclidiana: 1.3765569430596956
Iteración 628: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 770.1132307791914, Diversidad Hamming: 2.1662745098039218, Diversidad Euclidiana: 1.3758449366168033
Iteración 629: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 776.1350467621447, Diversidad Hamming: 2.0392156862745097, Diversidad Euclidiana: 1.3305500466203914
Iteración 630: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 753.7537978908763, Diversidad Hamming: 2.376470588235294, Diversidad Euclidiana: 1.4643303407164778
Iteración 631: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 746.2886636513206, Diversidad Hamming: 2.7419607843137257, Diversidad Euclidiana: 1.5788517157304152
Iteración 632: Mejor evaluación: 880, Peor evaluación: 340, Promedio evaluación: 739.8109984923269, Diversidad Hamming: 2.8062745098039215, Diversidad Euclidiana: 1.5899343232154632
Iteración 633: Mejor evaluación: 880, Peor evaluación: 300, Promedio evaluación: 738.1407933638105, Diversidad Hamming: 2.4345098039215687, Diversidad Euclidiana: 1.4841895127905826
Iteración 634: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 748.6782398191601, Diversidad Hamming: 2.08, Diversidad Euclidiana: 1.338972074285054
Iteración 635: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 755.1234336350703, Diversidad Hamming: 2.059607843137255, Diversidad Euclidiana: 1.312320480284786
Iteración 636: Mejor evaluación: 880, Peor evaluación: 480, Promedio evaluación: 764.7185795626333, Diversidad Hamming: 1.9780392156862745, Diversidad Euclidiana: 1.2625433718562722
Iteración 637: Mejor evaluación: 880, Peor evaluación: 500, Promedio evaluación: 782.5553682126892, Diversidad Hamming: 1.723921568627451, Diversidad Euclidiana: 1.1947727848844194
Iteración 638: Mejor evaluación: 880, Peor evaluación: 340, Promedio evaluación: 776.9639586161486, Diversidad Hamming: 2.196078431372549, Diversidad Euclidiana: 1.366308570227591
Iteración 639: Mejor evaluación: 880, Peor evaluación: 550, Promedio evaluación: 792.9917832296429, Diversidad Hamming: 1.5168627450980392, Diversidad Euclidiana: 1.0497867497820235
Iteración 640: Mejor evaluación: 880, Peor evaluación: 540, Promedio evaluación: 800.0253033795273, Diversidad Hamming: 1.3615686274509804, Diversidad Euclidiana: 1.0275901142846673
Iteración 641: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 797.5616712976068, Diversidad Hamming: 1.703529411764706, Diversidad Euclidiana: 1.1561340828758584
Iteración 642: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 775.44750231547, Diversidad Hamming: 2.1694117647058824, Diversidad Euclidiana: 1.3922059864696852
Iteración 643: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 768.5080648832252, Diversidad Hamming: 2.348235294117647, Diversidad Euclidiana: 1.4292584861401203
Iteración 644: Mejor evaluación: 880, Peor evaluación: 430, Promedio evaluación: 769.2540324416126, Diversidad Hamming: 2.304313725490196, Diversidad Euclidiana: 1.429136856441634
Iteración 645: Mejor evaluación: 880, Peor evaluación: 440, Promedio evaluación: 754.6270162208064, Diversidad Hamming: 2.420392156862745, Diversidad Euclidiana: 1.4761725596640665
Iteración 646: Mejor evaluación: 880, Peor evaluación: 310, Promedio evaluación: 732.4115473260895, Diversidad Hamming: 2.7011764705882353, Diversidad Euclidiana: 1.5533378461259388
Iteración 647: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 752.9704795453977, Diversidad Hamming: 2.3733333333333335, Diversidad Euclidiana: 1.4675441448939208
Iteración 648: Mejor evaluación: 880, Peor evaluación: 470, Promedio evaluación: 763.5440633021105, Diversidad Hamming: 2.252549019607843, Diversidad Euclidiana: 1.404880554209411
Iteración 649: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 759.6151689059573, Diversidad Hamming: 2.594509803921569, Diversidad Euclidiana: 1.5351772844487022
Iteración 650: Mejor evaluación: 880, Peor evaluación: 330, Promedio evaluación: 733.5330746490571, Diversidad Hamming: 2.8768627450980393, Diversidad Euclidiana: 1.6291233874380515
Iteración 651: Mejor evaluación: 880, Peor evaluación: 530, Promedio evaluación: 744.4135961480579, Diversidad Hamming: 2.40156862745098, Diversidad Euclidiana: 1.4804003443368607
Iteración 652: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 760.8342490544211, Diversidad Hamming: 2.103529411764706, Diversidad Euclidiana: 1.358459165304079
Iteración 653: Mejor evaluación: 880, Peor evaluación: 420, Promedio evaluación: 756.5935951154459, Diversidad Hamming: 2.500392156862745, Diversidad Euclidiana: 1.4968359999610983
Iteración 654: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 753.4928759890954, Diversidad Hamming: 2.6745098039215685, Diversidad Euclidiana: 1.5584278919143635
Iteración 655: Mejor evaluación: 880, Peor evaluación: 390, Promedio evaluación: 747.3346732886653, Diversidad Hamming: 2.5803921568627453, Diversidad Euclidiana: 1.5116965017062134
Iteración 656: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 770.1379248796268, Diversidad Hamming: 1.8635294117647059, Diversidad Euclidiana: 1.2363818123821664
Iteración 657: Mejor evaluación: 880, Peor evaluación: 450, Promedio evaluación: 756.8336683221663, Diversidad Hamming: 2.445490196078431, Diversidad Euclidiana: 1.4839494260708648
Iteración 658: Mejor evaluación: 880, Peor evaluación: 380, Promedio evaluación: 741.0638929846125, Diversidad Hamming: 2.4674509803921567, Diversidad Euclidiana: 1.480957767643079
Iteración 659: Mejor evaluación: 880, Peor evaluación: 510, Promedio evaluación: 747.2966523746592, Diversidad Hamming: 2.4407843137254903, Diversidad Euclidiana: 1.4609718554030178
Iteración 660: Mejor evaluación: 880, Peor evaluación: 490, Promedio evaluación: 746.9816595206629, Diversidad Hamming: 2.5129411764705885, Diversidad Euclidiana: 1.5014204844495358
